LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,TOTAL ELECTORATE,,,,349,,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,TURNOUT (%),,,,87.9,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,ALLIANCE - MCA,CHEE MOOK WENG,,,91,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,SF,LEE SWEE KHOON,,,54,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,PPP,CHIN CHOY,,,215,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,SF,NG SEK SAM,,,54,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,PPP,CHOONG TUNG YEOW,,,219,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,SF,CHAN KOW CHYE,,,56,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,ALLIANCE - MCA,KONG CHUK POO,,,99,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,ALLIANCE - MCA,KHEW FAH THOO,,,93,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,PPP,WONG THIM KUE,,,211,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,REJECTED BALLOT PAPERS,,,,0,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,TOTAL ELECTORATE,,,,482,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TIMOR WARD,TURNOUT (%),,,,78.4,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT WARD,PPP,NG YIN CHOONG,,,258,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT WARD,ALLIANCE - MCA,LOU HON,,,66,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT WARD,ALLIANCE - MCA,FOO TONG CHOY,,,67,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT WARD,PPP,ANG KIM THIAN,,,260,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT WARD,ALLIANCE - MCA,CHEE KAI YIN,,,68,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT WARD,PPP,CHEAH KWAI POH,,,256,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT WARD,REJECTED BALLOT PAPERS,,,,9,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT WARD,TOTAL ELECTORATE,,,,466,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT WARD,TURNOUT (%),,,,73.6,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TENGAH WARD,ALLIANCE - MCA,YONG FOOK,,,77,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TENGAH WARD,PPP,THONG FOOK,,,382,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TENGAH WARD,ALLIANCE - MCA,CHEONG CHOY,,,84,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TENGAH WARD,PPP,KONG CHEONG,,,377,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TENGAH WARD,PPP,MUN KUM MING,,,375,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TENGAH WARD,ALLIANCE - MCA,LAM YOON,,,77,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TENGAH WARD,REJECTED BALLOT PAPERS,,,,19,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TENGAH WARD,TOTAL ELECTORATE,,,,608,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH TENGAH WARD,TURNOUT (%),,,,75,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,ALLIANCE - MCA,PANG FATT SEONG,,,88,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,PPP,CHONG LEK CHYE,,,220,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,PPP,CHANG KAN,,,217,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,ALLIANCE - MCA,CHEE SWEE LAN,,,81,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,ALLIANCE - MCA,YAP FOOT,,,89,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,INDEPENDENT,WONG KIM KOON,,,55,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,PPP,PHAN THAN SOO,,,200,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,REJECTED BALLOT PAPERS,,,,12,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,TOTAL ELECTORATE,,,,478,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH SELATAN WARD,TURNOUT (%),,,,73,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,SF,HOR YAT MOY,,,46,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,PPP,THAM HOONG WAH,,,273,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,ALLIANCE - MCA,LIM CHEE,,,154,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,PPP,WAN YEE KEE,,,263,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,ALLIANCE - MCA,WONG YOOK CHOON,,,124,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,ALLIANCE - MCA,CHIN SIAK THIEN,,,121,LOST,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,PPP,THAM KUT WAH,,,246,WON,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,REJECTED BALLOT PAPERS,,,,9,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,TOTAL BALLOTS ISSUED,,,,,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,TOTAL ELECTORATE,,,,566,,
BUKIT MERAH LOCAL COUNCIL,BUKIT MERAH BARAT DAYA WARD,TURNOUT (%),,,,78.2,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA TIMOR WARD,PPP,KOO KWAI,,,308,WON,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA TIMOR WARD,PPP,CHAN KAM TAK,,,307,WON,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA TIMOR WARD,PPP,CHONG FOOK,,,302,WON,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA TIMOR WARD,ALLIANCE - MCA,LOW FOOK SANG,,,174,LOST,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA TIMOR WARD,ALLIANCE - MCA,SEE CHOON,,,167,LOST,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA TIMOR WARD,ALLIANCE - MCA,SOONG CHEONG,,,162,LOST,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA TIMOR WARD,REJECTED BALLOT PAPERS,,,,5,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA TIMOR WARD,TOTAL ELECTORATE,,,,612,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA TIMOR WARD,TURNOUT (%),,,,79.9,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA BARAT WARD,PPP,LOH LAM,,,312,WON,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA BARAT WARD,PPP,NG KIM WING,,,312,WON,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA BARAT WARD,PPP,YEE CHOON,,,309,WON,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA BARAT WARD,ALLIANCE - MCA,KOK HON SUNG,,,134,LOST,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA BARAT WARD,ALLIANCE - MCA,NG KEE CHOW,,,134,LOST,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA BARAT WARD,ALLIANCE - MCA,WONG KEE CHOON,,,131,LOST,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA BARAT WARD,REJECTED BALLOT PAPERS,,,,7,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA BARAT WARD,TOTAL ELECTORATE,,,,571,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA BARAT WARD,TURNOUT (%),,,,81.7,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA SELATAN WARD,PPP,LOW TONG,,,286,WON,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA SELATAN WARD,PPP,LEE SOOI,,,283,WON,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA SELATAN WARD,PPP,LEONG FEI,,,283,WON,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA SELATAN WARD,ALLIANCE - MCA,CHEW CHYE KOOI,,,85,LOST,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA SELATAN WARD,ALLIANCE - MCA,LOO CHOO PHENG,,,81,LOST,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA SELATAN WARD,ALLIANCE - MCA,LIEW NGOW,,,79,LOST,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA SELATAN WARD,REJECTED BALLOT PAPERS,,,,4,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA SELATAN WARD,TOTAL ELECTORATE,,,,477,,
LAWAN KUDA BHARU LOCAL COUNCIL,LAWAN KUDA SELATAN WARD,TURNOUT (%),,,,79.6,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI UTARA WARD,ALLIANCE - MCA,CHEAN SHIN TAN,,,116,LOST,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI UTARA WARD,ALLIANCE - MCA,FOO PIANG HIN,,,118,WON,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI UTARA WARD,PPP,LEE KWAI SOO,,,121,WON,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI UTARA WARD,PPP,CHEE SWEE LAN,,,119,WON,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI UTARA WARD,ALLIANCE - MCA,LOW CHOY,,,115,LOST,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI UTARA WARD,PPP,CHEONG FOH YEW,,,112,LOST,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI UTARA WARD,REJECTED BALLOT PAPERS,,,,11,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI UTARA WARD,TOTAL ELECTORATE,,,,309,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI UTARA WARD,TURNOUT (%),,,,80,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI TENGAH WARD,ALLIANCE - MCA,CHEONG FATT YEOW,,,120,LOST,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI TENGAH WARD,PPP,CHIN KAM CHAN,,,158,WON,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI TENGAH WARD,ALLIANCE - MCA,LOW YOON CHAN,,,126,LOST,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI TENGAH WARD,PPP,WONG CHING CHONG,,,156,WON,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI TENGAH WARD,PPP,SOON CHOO CHAI,,,150,WON,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI TENGAH WARD,ALLIANCE - MCA,LEE FOOK YEN,,,116,LOST,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI TENGAH WARD,REJECTED BALLOT PAPERS,,,,18,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI TENGAH WARD,TOTAL ELECTORATE,,,,349,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI TENGAH WARD,TURNOUT (%),,,,85,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI BARAT WARD,ALLIANCE - MCA,LAM KWEE,,,155,LOST,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI BARAT WARD,PPP,CHEONG KEOK CHOON,,,183,WON,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI BARAT WARD,PPP,NAM FOH SANG,,,182,WON,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI BARAT WARD,ALLIANCE - MCA,LIEW SIN CHONG,,,149,LOST,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI BARAT WARD,PPP,KHO KIM SAN,,,171,WON,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI BARAT WARD,ALLIANCE - MCA,NG SIN YOON,,,143,LOST,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI BARAT WARD,REJECTED BALLOT PAPERS,,,,9,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI BARAT WARD,TOTAL ELECTORATE,,,,322,,
SIMPANG PULAI LOCAL COUNCIL,SIMPANG PULAI BARAT WARD,TURNOUT (%),,,,85,,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,PPP,YIK CHONG CHEONG,,,110,LOST,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,ALLIANCE - MCA,KENG SEE TICK,,,254,WON,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,ALLIANCE - MCA,LING WEE SWEE,,,256,WON,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,INDEPENDENT,OOI TECK SING,,,117,LOST,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,INDEPENDENT,ONG THIAN KOW,,,115,LOST,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,ALLIANCE - MCA,ONG BOON CHIN,,,242,WON,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,INDEPENDENT,LOO POI KIM,,,117,LOST,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,ALLIANCE - MCA,ONG GEOK LAN,,,239,WON,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,REJECTED BALLOT PAPERS,,,,8,,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,TOTAL ELECTORATE,,,,421,,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING UTARA WARD,TURNOUT (%),,,,89,,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,PPP,LING AH POH,,,192,LOST,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,ALLIANCE - MCA,GONG NGEN CHENG,,,210,WON,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,PPP,LEE HONG KEE,,,196,LOST,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,PPP,LING SOO KUANG,,,191,LOST,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,PPP,LING SEE LOCK,,,195,LOST,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,ALLIANCE - MCA,PHUNG SOOI CHUAN,,,213,WON,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,ALLIANCE - MCA,PHANG TING HANG,,,210,WON,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,ALLIANCE - MCA,CHING KIEW CHEONG,,,205,WON,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,REJECTED BALLOT PAPERS,,,,6,,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,TOTAL ELECTORATE,,,,449,,
CHANGKAT KRUING LOCAL COUNCIL,CHANGKAT KRUING SELATAN WARD,TURNOUT (%),,,,92.6,,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,ALLIANCE - MCA,CHENG HING DAIK,,,88,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,PPP,NGANG MING CHING,,,171,WON,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,ALLIANCE - MCA,THIANG CHEONG SING,,,75,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,PPP,NGO KONG CHANG,,,152,WON,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,ALLIANCE - MCA,DING DEIK HWA,,,62,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,INDEPENDENT,DIONG LEE YU,,,110,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,PPP,WONG KAI YOH,,,126,WON,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,INDEPENDENT,LEE KING TIENG,,,101,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,INDEPENDENT,TIANG KEK CHING,,,62,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,ALLIANCE - MCA,LOI SING SIEW,,,55,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,PPP,DING KWONG SING,,,112,WON,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,INDEPENDENT,NGOO KIE CHEW,,,61,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,REJECTED BALLOT PAPERS,,,,5,,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,TOTAL ELECTORATE,,,,361,,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA UTARA WARD,TURNOUT (%),,,,87.8,,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,ALLIANCE - MCA,KONG DONG SENG,,,152,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,PPP,NIAK TEOH TING,,,234,WON,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,PPP,TING NECK SIEW,,,237,WON,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,ALLIANCE - MCA,DING KEA CHU,,,146,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,ALLIANCE - MCA,LEE DUNG ING,,,128,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,PPP,HOON WHA TENG,,,224,WON,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,PPP,HO EE KUK,,,210,WON,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,ALLIANCE - MCA,LOH LING SEE,,,113,LOST,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,REJECTED BALLOT PAPERS,,,,13,,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,TOTAL ELECTORATE,,,,451,,
SIMPANG DUA LOCAL COUNCIL,SIMPANG DUA SELATAN WARD,TURNOUT (%),,,,86.3,,
PELAWAN LOCAL COUNCIL,PELAWAN TIMOR WARD,ALLIANCE - MCA,LIU HOW,,,45,WON,
PELAWAN LOCAL COUNCIL,PELAWAN TIMOR WARD,ALLIANCE - MCA,TEOH MAH TEIK,,,58,WON,
PELAWAN LOCAL COUNCIL,PELAWAN TIMOR WARD,ALLIANCE - MCA,CHEONG KIM,,,51,WON,
PELAWAN LOCAL COUNCIL,PELAWAN TIMOR WARD,PPP,WONG KIM,,,40,LOST,
PELAWAN LOCAL COUNCIL,PELAWAN TIMOR WARD,REJECTED BALLOT PAPERS,,,,0,,
PELAWAN LOCAL COUNCIL,PELAWAN TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
PELAWAN LOCAL COUNCIL,PELAWAN TIMOR WARD,TOTAL ELECTORATE,,,,96,,
PELAWAN LOCAL COUNCIL,PELAWAN TIMOR WARD,TURNOUT (%),,,,89.6,,
PELAWAN LOCAL COUNCIL,PELAWAN TENGAH WARD,ALLIANCE - MCA,CHAI KEOW,,,44,WON,
PELAWAN LOCAL COUNCIL,PELAWAN TENGAH WARD,PPP,LAI SANG,,,49,WON,
PELAWAN LOCAL COUNCIL,PELAWAN TENGAH WARD,ALLIANCE - MCA,YONG KEE FOR,,,37,LOST,
PELAWAN LOCAL COUNCIL,PELAWAN TENGAH WARD,PPP,CHOO KOK YENG,,,41,WON,
PELAWAN LOCAL COUNCIL,PELAWAN TENGAH WARD,ALLIANCE - MCA,CHOY KA KEE,,,37,LOST,
PELAWAN LOCAL COUNCIL,PELAWAN TENGAH WARD,REJECTED BALLOT PAPERS,,,,0,,
PELAWAN LOCAL COUNCIL,PELAWAN TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
PELAWAN LOCAL COUNCIL,PELAWAN TENGAH WARD,TOTAL ELECTORATE,,,,94,,
PELAWAN LOCAL COUNCIL,PELAWAN TENGAH WARD,TURNOUT (%),,,,94.4,,
PELAWAN LOCAL COUNCIL,PELAWAN BARAT WARD,ALLIANCE - MCA,TANG LONG,,,32,WON,
PELAWAN LOCAL COUNCIL,PELAWAN BARAT WARD,SF,CHAI THIEM KIAT,,,28,WON,
PELAWAN LOCAL COUNCIL,PELAWAN BARAT WARD,ALLIANCE - MCA,NG HO CHIANG,,,32,WON,
PELAWAN LOCAL COUNCIL,PELAWAN BARAT WARD,PPP,YAP CHEONG,,,22,LOST,
PELAWAN LOCAL COUNCIL,PELAWAN BARAT WARD,ALLIANCE - MCA,CHEW KIM CHON,,,24,LOST,
PELAWAN LOCAL COUNCIL,PELAWAN BARAT WARD,REJECTED BALLOT PAPERS,,,,3,,
PELAWAN LOCAL COUNCIL,PELAWAN BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
PELAWAN LOCAL COUNCIL,PELAWAN BARAT WARD,TOTAL ELECTORATE,,,,70,,
PELAWAN LOCAL COUNCIL,PELAWAN BARAT WARD,TURNOUT (%),,,,82.9,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN LAHAT WARD,ALLIANCE - MCA,FONG FATT,,,208,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN LAHAT WARD,PPP,LEE TAM SENG,,,313,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN LAHAT WARD,ALLIANCE - MCA,CHONG YOON KONG,,,203,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN LAHAT WARD,PPP,CHONG KON SANG,,,309,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN LAHAT WARD,ALLIANCE - MCA,YEAP HOR,,,200,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN LAHAT WARD,PPP,LEE SOI NAM,,,296,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN LAHAT WARD,REJECTED BALLOT PAPERS,,,,40,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN LAHAT WARD,TOTAL BALLOTS ISSUED,,,,,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN LAHAT WARD,TOTAL ELECTORATE,,,,779,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,JALAN LAHAT WARD,TURNOUT (%),,,,72,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,PEKAN PUSING WARD,ALLIANCE - MCA,NG YIN YEE,,,157,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,PEKAN PUSING WARD,ALLIANCE - MCA,CHEOK TENG FATT,,,150,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,PEKAN PUSING WARD,PPP,LEE FOONG,,,395,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,PEKAN PUSING WARD,ALLIANCE - MCA,OOI SAY KHUAN,,,155,LOST,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,PEKAN PUSING WARD,PPP,LIEW SUNG,,,394,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,PEKAN PUSING WARD,PPP,CHENG SENG,,,381,WON,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,PEKAN PUSING WARD,REJECTED BALLOT PAPERS,,,,30,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,PEKAN PUSING WARD,TOTAL BALLOTS ISSUED,,,,,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,PEKAN PUSING WARD,TOTAL ELECTORATE,,,,783,,
PUSING AND GUNONG HIJAU LOCAL COUNCIL,PEKAN PUSING WARD,TURNOUT (%),,,,71,,
